Fakultät	Veranstaltungstitel	Bisonlink	Veranstaltungsart	SWS	Sprache	Tag	Personen
Fakultät Kunst und Gestaltung	Kunst (-volle) Gedruckte Schaltungen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51512&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	englisch	Mi.	Max Neupert
Fakultät Architektur und Urbanistik	Ein neuer Ort für Musik und Oper (Studio Mecklenburg-Vorpommern)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51351&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	8	deutsch/englisch	Do.	Jose Gutierrez :3 S: Steve Liem :3 S: Lorenz Kirchner :3 S: Juliane Steffen
Fakultät Architektur und Urbanistik	25 Jahre Zwischenstadt	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50655&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Mi.	Andreas Garkisch :3 S: Michael Kraus
Fakultät Bauingenieurwesen	Introduction to Tax Issues in Built Environments	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50913&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	englisch	Di.	Hans-Joachim Bargstädt :3 S: Thomas Vogl :3 S: Birgit Bode
Fakultät Architektur und Urbanistik	Bauphysikalisches Kolloquium	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50382&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	Di.	Conrad Völker
Fakultät Architektur und Urbanistik	Mensch, Maschine, Interface: Zur Wissensgeschichte (post)industrieller Arbeit.	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51697&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	missing	missing	Maximilian Stadler
missing	Forschungsprojekt Prof. Rodehorst	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51295&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	missing	missing	missing	Volker Rodehorst
Fakultät Bauingenieurwesen	Einführung in die Immobilienwirtschaft	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51666&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	deutsch	Do.	Anton Jung :3 S: Adrian Toschka :3 S: Birgit Bode
missing	Baustoffe für den Holz- und Mauerwerksbau - Technische Natursteinkunde	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50947&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	deutsch	Do.	Holger Kletti
Fakultät Architektur und Urbanistik	mind the step - zwischen Räumen und Menschen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51731&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Fr.	Ina Weise :3 S: Anton Brokow-Loga :3 S: Cora Groos
Fakultät Medien	Begleitkurs zur Vorlesung "Einführung in die Wettbewerbspolitik"	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51162&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Do.	Marie Kohlschreiber
Fakultät Architektur und Urbanistik	Introduction to Study Project	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50867&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	englisch	Do.	Reinhard König :3 S: Philippe Schmidt
Fakultät Medien	Lineare Algebra	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50978&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	3	deutsch	Fr.	Sebastian Bock :3 S: Dmitrii Legatiuk
missing	Fakultätsrat	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51804&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	missing	missing
Fakultät Medien	FL BaSe - Formal-Language Based Security WiSe21/22	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51668&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	10	englisch	missing	Stefan Lucks :3 S: Nathalie Lang :3 S: Jannis Boßert
missing	Graduierungsausstellung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51516&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Ausstellung	missing	missing	Do.	Gabriela Oroz Guldi
Fakultät Medien	Digitaler Faschismus	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51316&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Di.	Julia Bee
Fakultät Bauingenieurwesen	Experimentelle Geotechnik/ Gründungsschäden und Sanierung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50885&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Mo.	Detlef Rütz
Fakultät Medien	Archiverfahrungen: sammeln	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51267&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Plenum	4	deutsch	Do.	Fabian Winter
missing	Greetings from the Faculty	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50691&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Informationsveranstaltung	missing	englisch	Do.	missing
missing	Freie Studienarbeit	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50581&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	8	deutsch	missing	Max Welch Guerra
Fakultät Bauingenieurwesen	Anaerobtechnik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50736&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Di.	Eckhard Kraft :3 S: Jörg Londong :3 S: Thomas Haupt :3 S: keine öffentliche Person :3 S: Ralf Englert
Fakultät Bauingenieurwesen	Materialien und Technologien für den Bautenschutz und die Instandsetzung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50551&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	deutsch	Mo.	missing
missing	How do I plan my studies?	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50697&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Informationsveranstaltung	missing	englisch	Fr.	missing
Fakultät Kunst und Gestaltung	Examens-/ Promotionskolloquium (deutsch)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51371&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	2	deutsch	Fr.	Andrea Dreyer :3 S: keine öffentliche Person
Fakultät Kunst und Gestaltung	Bachelor-Kolloquium Experimentelles Radio	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51522&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch/englisch	Di.	keine öffentliche Person :3 S: Nathalie Singer
Fakultät Medien	BA/MA-Kolloquium Europäische Medienkultur	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50434&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch/französisch	missing	Eva Krivanec
missing	KNOTEN WEIMAR	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51622&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Fr.	missing
Fakultät Architektur und Urbanistik	Nachhaltiges Bauen I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50800&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	missing	Di.	Jürgen Ruth :3 S: Katharina Elert
Fakultät Medien	Marx & the Machines	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51429&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch/englisch	Mi.	Gereon Rahnfeld :3 S: Katia Schwerzmann
Fakultät Architektur und Urbanistik	Computational Methods for User-Centered Architectural Design	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51681&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	englisch	Di.	Sven Schneider :3 S: Ekaterina Fuchkina
Fakultät Medien	Bachelor-Kolloquium Organisation und vernetzte Medien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50397&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	Di.	Christopher Buschow
Fakultät Architektur und Urbanistik	Das Wesen der Stadt - Architektur und Schule	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51344&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch/englisch	Fr.	Yvonne Graefe :3 S:  N.N.
Fakultät Medien	Begleitkurs BWL: Einführung in das Medienmanagement	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51375&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Di.	Matthias Maier
Fakultät Bauingenieurwesen	Bauweisen des Konstruktiven Ingenieurbaus I - Stahlbeton- und Spannbetonbau I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50843&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mo.	Guido Morgenthal :3 S: Hans-Georg Timmler :3 S: Christopher Taube
Fakultät Architektur und Urbanistik	Freies Projekt Bauphysik/ Gebäudetechnik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50651&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	8	missing	Do.	Conrad Völker
Fakultät Medien	Geschlechter-Lektüren in Texten, Filmen und Räumen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51427&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Mi.	Sebastian Lederle :3 S: Simon Frisch
Fakultät Medien	BA/MA-Kolloquium Theorie medialer Welten	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50393&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	missing	Henning Schmidgen
Fakultät Kunst und Gestaltung	Modellierung von Informationssystemen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50961&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Di.	Eva Hornecker :3 S: Britta Schulte
missing	Financial Modelling	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50785&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	1	deutsch/englisch	Sa.	Ansgar Bendiek :3 S: Andrea Lück
missing	Bachelorthesis WiSe 2020/21	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51587&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Entwurf	missing	deutsch/englisch	missing	Clemens Helmke :3 S: Heike Büttner-Hyman
Fakultät Kunst und Gestaltung	Freies Projekt - Typografie - Master	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50571&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	Fr.	Stefanie Schwarz :3 S: keine öffentliche Person
Fakultät Kunst und Gestaltung	Licht! Kamera! Action! Bildgestaltung Teil 1: Die Theorie und Teil 2: Der Dreh	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51725&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	deutsch	missing	keine öffentliche Person :3 S: Nicola Hens
Fakultät Architektur und Urbanistik	Die Bebaubarkeit von Grundstuecken - Rechtliche Vorgaben durch Bauplanungsrecht (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51726&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Blockveranstaltung	2	missing	Fr.	Martin Lailach :3 S: Nicole Wichmann-Sperl
Fakultät Medien	Einführung in die Wissenschaftsgeschichte	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51332&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Fr.	Henning Schmidgen
missing	Führungen durch die Universitätsbibliothek	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50728&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Informationsveranstaltung	missing	deutsch	Di.	missing
Fakultät Bauingenieurwesen	Bauschäden, Schadensanalytik, Holzschutz	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50841&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Fr.	Thomas Baron :3 S: Jens Schneider :3 S: Andrea Osburg
Fakultät Bauingenieurwesen	Bauplanungs- /Bauordnungsrecht	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50669&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mi.	Hans-Joachim Bargstädt :3 S: Marianne Pieper :3 S: Birgit Bode
Lehrveranstaltungen der Bauhaus.Module	Counter memory - Erinnerungspraktiken im Weimarer Stadtraum	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51317&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch/englisch	Di.	Julia Bee :3 S: Jannik Noeske
Fakultät Medien	Eine Einstellung zur Arbeit	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51325&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Sa.	N.N. :3 S: Simon Frisch
Fakultät Architektur und Urbanistik	Begegnungen_ encounter with oneself	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51572&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Workshop	2	deutsch/englisch	Do.	Heike Büttner-Hyman :3 S: Clemens Helmke
Fakultät Kunst und Gestaltung	Kurzschluss	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50783&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	Mo.	Gerrit Babtist :3 S: Sarah Böttger :3 S: Timm Burkhardt :3 S: Niklas Hamann :3 S: Katrin Krupka :3 S: Andreas Mühlenberend :3 S: Susann Paduch :3 S: Wolfgang Sattler :3 S: keine öffentliche Person
Fakultät Bauingenieurwesen	EASY CYCLER ... born to ride wild	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51469&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	8	missing	Do.	Jürgen Ruth :3 S: Katharina Elert :3 S: Katrin Linne
Fakultät Kunst und Gestaltung	Kleider - Codes - Boschaften	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51404&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	missing	englisch	Di.	Danica Dakic-Trogemann :3 S: Ina Weise :3 S:  N.N. :3 S: keine öffentliche Person
Fakultät Medien	BA/MA-Kolloquium Mediensoziologie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50590&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	Fr.	Andreas Ziemann
Fakultät Medien	Basismodul Medienwissenschaft	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51195&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Di.	Andreas Ziemann
Fakultät Architektur und Urbanistik	Healing Architecture - Architektur und Gesundheit	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51339&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Di.	Alexandra Abel
missing	Einführungsveranstaltung im Studiengang Bauingenieurwesen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51602&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Mo.	Ulrike Schirmer
Fakultät Medien	Formale Sprachen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50970&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Do.	Andreas Jakoby
Fakultät Medien	Macroscopic Transport Modelling	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50897&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	englisch	Di.	Christian Winkler :3 S: Julius Uhlmann :3 S: Uwe Plank-Wiedenbeck :3 S: Johanna Bänsch
Fakultät Architektur und Urbanistik	Bauhaus-Gespräche / Einführungskurs Master Architektur	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50836&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch/englisch	Mi.	Jörg Springer :3 S: Bernd Rudolf :3 S: Johannes Kühn :3 S: Jose Gutierrez :3 S: Verena von Beckerath :3 S: Heike Büttner-Hyman :3 S: Juliane Steffen :3 S: Fritz Barth
Fakultät Bauingenieurwesen	Bauleitung im Bestand	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50950&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	deutsch	Mi.	Hans-Joachim Bargstädt :3 S: Sebastian Seiß :3 S: Tino Walther :3 S: Birgit Bode
Fakultät Architektur und Urbanistik	5. Planungsprojekt: Wie systemrelevant ist Beteiligungskultur? Teilhabe und Resilienz in der Post-Corona-Stadt (Bachelor)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51243&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	8	deutsch	Di.	Malena Rottwinkel :3 S: Nicolas Goez
Fakultät Kunst und Gestaltung	Masterkolloquium Produktdesign	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51434&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch/englisch	Do.	Jan Willmann :3 S: Andreas Mühlenberend :3 S: Michael Braun
Fakultät Medien	Gender Media Studies - eine Einführung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51315&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Di.	Julia Bee
Lehrveranstaltungen der Bauhaus.Module	LOCOMOTION / die Fähigkeit der Ortsveränderung oder öffentliche Multifunktionsräume für Orte in Bewegung.	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51596&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Ausstellung	3	englisch	missing	Julia Heinemann
Fakultät Architektur und Urbanistik	5. Kernmodul: Ein neuer Ort für Musik und Oper (Studio Mecklenburg-Vorpommern) II (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51352&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Entwurf	8	deutsch/englisch	Di.	Jose Gutierrez :3 S: Steve Liem :3 S: Lorenz Kirchner :3 S: Juliane Steffen
Fakultät Kunst und Gestaltung	Baustoffe für den Holz- und Mauerwerksbau - Holzbaustoffe	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50895&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mo.	Thomas Baron
Fakultät Bauingenieurwesen	Grundlagen des Konstruktiven Ingenieurbaus	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50839&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Do.	Guido Morgenthal :3 S: Christopher Taube :3 S: Martin Kästner :3 S: Paul Winkler
Fakultät Architektur und Urbanistik	Freies Projekt / Freier Entwurf Denkmalpflege (Ma)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50486&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	8	deutsch	Do.	Hans-Rudolf Meier
Fakultät Architektur und Urbanistik	Bauphysikalisches Kolloquium (Ba)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=49797&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	2	deutsch	Di.	Conrad Völker
Fakultät Architektur und Urbanistik	7. Planungsprojekt: Wachstum.Rückzug.Erneuerung - Stadterneuerung in der Hafenstadt Genua (Italien) im Lichte der Nachhaligkeitsdebatte	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50998&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	8	deutsch	Do.	Piero Sassi
missing	Deutsch als Fremdsprache B 1.1	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50124&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kurs	3	deutsch	Mo.	Nadezhda Hausmann-Ushkova
Fakultät Kunst und Gestaltung	Bachelor-Kolloquium Medien-Ereignisse	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50452&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	missing	keine öffentliche Person :3 S: Wolfgang Kissel
Fakultät Architektur und Urbanistik	5. Planungsprojekt: KlimaLAND Werther	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51464&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	8	deutsch	Do.	Sigrun Langner :3 S: Pia Müller :3 S: Atidh Langbein
missing	English-language tours of the University Library	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50729&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Informationsveranstaltung	missing	englisch	Mo.	missing
Fakultät Kunst und Gestaltung	AUFHÖREN? ANFANGEN! Die 1000 Tode der Malerei	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51796&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	deutsch/englisch	Mo.	Roman Liska :3 S: keine öffentliche Person
missing	MHFA Ersthelferausbildung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51293&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Workshop	missing	missing	missing	missing
Fakultät Architektur und Urbanistik	Model Project Forum/ Seminar	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50919&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	englisch	missing	Bernd Nentwig :3 S: Philippe Schmidt
Fakultät Medien	Medienrecht für Informatiker	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50967&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Sa.	keine öffentliche Person
Fakultät Medien	Master-Kolloquium Medienmanagement	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51663&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	1	deutsch	Di.	Matthias Maier
Fakultät Medien	BA/MA-Kolloquium Bildtheorie	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50373&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	missing	missing	missing	Julia Bee
Fakultät Architektur und Urbanistik	Einführungsveranstaltung EUS/ Urbanistik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51789&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Informationsveranstaltung	missing	missing	Do.	Elodie Vittu :3 S: Caroline Kauert
Fakultät Bauingenieurwesen	Bauweisen des Konstruktiven Ingenieurbaus I - Stahl- und Verbundbau I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50738&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	2	deutsch	Di.	Matthias Kraus :3 S: Silvio Mämpel :3 S: Robert Arnold
Fakultät Architektur und Urbanistik	3. Planungsprojekt: Rassismus in Weimar	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51263&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	8	deutsch	Di.	Frank Eckardt
Fakultät Medien	Medienrecht I	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=51349&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Sa.	keine öffentliche Person
Fakultät Bauingenieurwesen	Immobilienökonomik und -management	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50271&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Di.	Ramón Sotelo :3 S: Birgit Bode
missing	Baustoffe für den Holz- und Mauerwerksbau - Wandbaustoffe	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=50715&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Fr.	Andreas Hecker
