imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,overview,tagline
tt0050986,614,Wild Strawberries,Smultronstället,1957-12-26,91,Drama,SE,sv,"la,sv",0,0,8.2,97192,8.2,1051,10.261,"Crotchety retired doctor Isak Borg travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne, in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara, a dead ringer for the doctor's own first love.",
tt0335345,615,The Passion of the Christ,The Passion of the Christ,2004-02-25,127,Drama,US,en,"he,la",30000000,611899420,7.2,215676,7.3,2821,78.46,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,"By his wounds, we were healed."
tt0325710,616,The Last Samurai,The Last Samurai,2003-01-09,154,"Drama,Action,War,History","JP,US,NZ",en,"en,ja",140000000,456758981,7.7,401674,7.5,4908,24.554,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.","In the face of an enemy, in the heart of one man, lies the soul of a warrior."
tt0120890,617,Wild Things,Wild Things,1998-03-20,108,"Mystery,Thriller,Drama",US,en,en,20000000,67200000,6.5,109237,6.3,1115,16.784,"When teen-socialite Kelly Van Ryan and troubled bad girl Suzie Toller accuse guidance counselor Sam Lombardo of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop suspects conspiracy, but nothing is what it seems...",They're dying to play with you
tt0103855,619,The Bodyguard,The Bodyguard,1992-11-25,129,"Thriller,Action,Drama,Music,Romance",US,en,en,25000000,411006740,6.3,120428,6.6,2010,27.752,"A former Secret Service agent grudgingly takes an assignment to protect a pop idol who's threatened by a crazed fan. At first, the safety-obsessed bodyguard and the self-indulgent diva totally clash. But before long, all that tension sparks fireworks of another sort, and the love-averse tough guy is torn between duty and romance.",Never let her out of your sight. Never let your guard down. Never fall in love.
tt0087332,620,Ghostbusters,Ghostbusters,1984-06-08,107,"Comedy,Fantasy",US,en,en,30000000,296425473,7.8,356846,7.4,6335,26.412,"After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.",They ain't afraid of no ghost.
tt0077631,621,Grease,Grease,1978-07-07,110,"Romance,Comedy",US,en,en,6000000,181813770,7.2,243470,7.4,5452,20.159,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",GREASE is the word.
tt0142688,622,The Ninth Gate,The Ninth Gate,1999-08-25,133,"Mystery,Thriller","ES,FR",en,"en,es,la,pt,fr",38000000,58401898,6.7,168403,6.4,2005,13.247,"An all-expenses-paid international search for a rare copy of the book, 'The Nine Gates of the Kingdom  of Shadows' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship.",Every book has a life of its own.
tt0095159,623,A Fish Called Wanda,A Fish Called Wanda,1988-07-15,109,"Comedy,Crime","GB,US",en,"en,it,ru",7500000,62493712,7.5,132118,7.2,1439,14.332,"A diamond advocate is attempting to steal a collection of diamonds, yet troubles arise when he realizes that he is not the only one after the diamonds.","A tale of murder, lust, greed, revenge, and seafood."
tt0064276,624,Easy Rider,Easy Rider,1969-05-07,95,"Adventure,Drama",US,en,en,360000,0,7.3,100502,7.1,1354,12.006,A cross-country trip to sell drugs puts two hippie bikers on a collision course with small-town prejudices.,A man went looking for America and couldn’t find it anywhere...
tt0087553,625,The Killing Fields,The Killing Fields,1984-11-02,142,"Drama,History,War",GB,en,"ru,fr,en,km",14400000,34700291,7.8,51851,7.5,472,11.313,"The real-life story of a friendship between two journalists, an American and a Cambodian, during the bloody Khmer Rouge takeover of Cambodia in 1975, which led to the death of 2-3 million Cambodians during the next four years, until Pol Pot's regime was toppled by the intervening Vietnamese in 1979.","Here, only the silent survive."
tt0117951,627,Trainspotting,Trainspotting,1996-02-23,94,"Drama,Crime",GB,en,en,4000000,16491080,8.1,637238,8.0,7297,17.938,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",Choose life.
tt0110148,628,Interview with the Vampire,Interview with the Vampire,1994-11-11,123,"Horror,Drama,Fantasy",US,en,"en,fr",60000000,223664608,7.5,295880,7.4,4083,20.62,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",Drink from me and live forever
tt0114814,629,The Usual Suspects,The Usual Suspects,1995-07-19,106,"Drama,Crime,Thriller",US,en,"es,en,fr,hu",6000000,23341568,8.5,996197,8.2,7595,18.753,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",Five Criminals. One Line Up. No Coincidence.
tt0032138,630,The Wizard of Oz,The Wizard of Oz,1939-08-15,102,"Adventure,Fantasy,Family",US,en,en,2777000,33754967,8.0,372240,7.6,4046,41.258,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","We're off to see the Wizard, the wonderful Wizard of Oz!"
tt0018455,631,Sunrise: A Song of Two Humans,Sunrise: A Song of Two Humans,1927-11-04,94,"Drama,Romance",US,en,xx,0,0,8.1,47067,7.9,509,13.487,"A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.","""An artistic masterpiece and also a joy to watch."""
tt0046359,632,Stalag 17,Stalag 17,1953-05-29,120,War,US,en,"en,de,ru",1661530,0,8.0,51174,7.7,362,10.355,"It's a dreary Christmas 1944 for the American POWs in Stalag 17 and the men in Barracks 4, all sergeants, have to deal with a grave problem—there seems to be a security leak.","The star-spangled, laugh-loaded salute to our P.W. heroes!"
tt0243155,634,Bridget Jones's Diary,Bridget Jones's Diary,2001-04-13,97,"Comedy,Romance,Drama",GB,en,en,25000000,281929795,6.7,227430,6.7,3772,17.567,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.",Health Warning: Adopting Bridget's lifestyle could seriously damage your health.
tt0092563,635,Angel Heart,Angel Heart,1987-03-06,113,"Horror,Mystery",US,en,"en,fr",17000000,17185632,7.3,80938,7.1,935,13.538,"Down-and-out private detective Harry Angel is ordered by the mysterious Louis Cyphre to go on a mission to find a missing person. His routine failure soon leads to a bloody spar with himself, as he goes on a supernatural journey into his own soul.",Harry Angel has been hired in search for the truth. Pray he doesn't find it.
tt0066434,636,THX 1138,THX 1138,1971-03-11,86,"Drama,Mystery,Science Fiction",US,en,en,777000,2437000,6.7,48271,6.5,597,10.362,People in the future live in a totalitarian society. A technician named THX 1138 lives a mundane life between work and taking a controlled consumption of drugs that the government uses to make puppets out of people. As THX is without drugs for the first time he has feelings for a woman and they start a secret relationship.,Visit the future where love is the ultimate crime.
tt0118799,637,Life Is Beautiful,La vita è bella,1997-12-20,116,"Comedy,Drama",IT,it,"cs,en,it,de",20000000,230098753,8.6,627608,8.5,9987,34.831,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,"An unforgettable fable that proves love, family and imagination conquer all."
tt0116922,638,Lost Highway,Lost Highway,1997-01-15,134,"Drama,Thriller,Mystery","US,FR",en,en,15000000,3675201,7.6,131897,7.6,1673,18.26,"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgangers, and an impossible transformation inside a prison cell.",
tt0098635,639,When Harry Met Sally...,When Harry Met Sally...,1989-01-12,96,"Comedy,Romance,Drama",US,en,en,16000000,92823546,7.6,196940,7.4,2812,15.626,"During their travel from Chicago to New York, Harry and Sally debate whether or not sex ruins a friendship between a man and a woman. Eleven years later, and they're still no closer to finding the answer.",Can two friends sleep together and still love each other in the morning?
tt0264464,640,Catch Me If You Can,Catch Me If You Can,2002-12-25,141,"Drama,Crime",US,en,"en,fr",52000000,352114312,8.1,840049,7.9,10776,35.185,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",The true story of a real fake.
tt0180093,641,Requiem for a Dream,Requiem for a Dream,2000-10-06,102,"Crime,Drama,Thriller",US,en,en,4500000,7390108,8.3,771018,8.0,7072,9.258,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,
tt0064115,642,Butch Cassidy and the Sundance Kid,Butch Cassidy and the Sundance Kid,1969-09-23,111,"Western,Drama,Crime",US,en,"en,es",6000000,102308889,8.0,202477,7.6,1470,14.947,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.","Not that it matters, but most of it is true."
tt0015648,643,Battleship Potemkin,Броненосец Потёмкин,1925-12-24,75,"Drama,History",SU,ru,xx,0,45100,8.0,53381,7.7,732,11.343,"A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.","Revolution is the only lawful, equal, effectual war. It was in Russia that this war was declared and begun."
tt0212720,644,A.I. Artificial Intelligence,A.I. Artificial Intelligence,2001-06-29,146,"Drama,Science Fiction,Adventure",US,en,en,100000000,235926552,7.2,291195,7.0,4612,19.333,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David. Without final acceptance by humans or machines, David embarks on a journey to discover where he truly belongs, uncovering a world in which the line between robot and machine is both vast and profoundly thin.","David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not."
tt0055928,646,Dr. No,Dr. No,1962-10-07,110,"Adventure,Action,Thriller","GB,US",en,"en,fr",950000,59600000,7.2,150921,7.0,2403,28.222,"In the film that launched the James Bond saga, Agent 007 battles mysterious Dr. No, a scientific genius bent on destroying the U.S. space program. As the countdown to disaster begins, Bond must go to Jamaica, where he encounters beautiful Honey Ryder, to confront a megalomaniacal villain in his massive island headquarters.",Now meet the most extraordinary gentleman spy in all fiction!
tt0385700,647,Final Fantasy VII: Advent Children,Final Fantasy VII: Advent Children,2005-07-14,101,"Animation,Action,Adventure,Fantasy,Science Fiction",JP,ja,"en,es,ja",0,0,7.2,55021,7.1,754,20.343,"Two years have passed since the final battle with Sephiroth. Though Midgar, city of mako, city of prosperity, has been reduced to ruins, its people slowly but steadily walk the road to reconstruction. However, a mysterious illness called Geostigma torments them. With no cure in sight, it brings death to the afflicted, one after another, robbing the people of their fledgling hope.","Is it for the children, for a memory, or for himself?"
tt0061395,649,Belle de Jour,Belle de jour,1967-05-24,101,"Drama,Romance","FR,IT",fr,"fr,mn,es",0,0,7.7,40539,7.5,512,12.768,"Beautiful young housewife Séverine Serizy cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband Pierre. When her lovestruck friend Henri mentions a secretive high-class brothel run by Madame Anais, Séverine begins to work there during the day under the name Belle de Jour. But when one of her clients grows possessive, she must try to go back to her normal life.",Luis Bunuel's Masterpiece of Erotica!
tt0101507,650,Boyz n the Hood,Boyz n the Hood,1991-07-12,112,Drama,US,en,en,6500000,57504069,7.8,126892,7.5,1125,26.982,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,Once upon a time in South Central L.A... It ain't no fairy tale.
tt0066026,651,M*A*S*H,M*A*S*H,1970-02-18,116,"Comedy,Drama,War",US,en,"en,ja,ko",3500000,81600000,7.4,67665,7.1,613,12.83,The staff of a Korean War field hospital use humor and high jinks to keep their sanity in the face of the horror of war.,M*A*S*H Gives A D*A*M*N.
tt0332452,652,Troy,Troy,2004-05-03,163,"Adventure,History,War","US,MT,GB",en,en,175000000,497409852,7.3,490653,7.1,7544,41.111,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.",For passion. For honor. For destiny. For victory. For love.
tt0013442,653,Nosferatu,"Nosferatu, eine Symphonie des Grauens",1922-02-17,94,"Drama,Fantasy,Horror",DE,de,xx,0,19054,7.9,89187,7.7,1217,13.793,Vampire Count Orlok is interested in a new residence and in his real estate agent’s young wife. F. W. Murnau’s unauthorized adaptation of Bram Stoker’s “Dracula.”,A symphony of horror.
tt0047296,654,On the Waterfront,On the Waterfront,1954-06-22,108,"Crime,Drama",US,en,en,910000,9600000,8.1,142859,8.0,995,12.08,"Terry Malloy dreams about being a prize fighter, while tending his pigeons and running errands at the docks for Johnny Friendly, the corrupt boss of the dockers union. Terry witnesses a murder by two of Johnny's thugs, and later meets the dead man's sister and feels responsible for his death. She introduces him to Father Barry, who tries to force him to provide information for the courts that will smash the dock racketeers.",The man lived by the jungle law of the docks!
tt0087884,655,"Paris, Texas","Paris, Texas",1984-08-23,146,Drama,"DE,FR,GB",en,"es,en",1746964,2181987,8.1,92270,8.1,1047,14.658,"A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",A place for dreams. A place for heartbreak. A place to pick up the pieces.
tt0057076,657,From Russia with Love,From Russia with Love,1963-10-11,115,"Action,Thriller,Adventure",GB,en,"en,ru,tr,ro",2000000,78898765,7.4,121074,7.1,1928,17.236,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy",The world's masters of murder pull out all the stops to destroy Agent 007!
tt0058150,658,Goldfinger,Goldfinger,1964-09-20,110,"Adventure,Action,Thriller",GB,en,"zh,en,es",2500000,124881062,7.7,174914,7.4,2436,18.349,"Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",Everything he touches turns into excitement!
tt0059800,660,Thunderball,Thunderball,1965-12-11,130,"Adventure,Action,Thriller",GB,en,"en,fr",5500000,141195658,7.0,107659,6.6,1462,18.546,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,Look up!  Look down!  Look out!
tt0890870,663,Saw IV,Saw IV,2007-10-25,96,"Horror,Thriller,Crime",US,en,en,10000000,139352633,5.9,140659,6.2,2543,34.137,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",You think it is over...but the games have just begun
tt0117998,664,Twister,Twister,1996-05-10,113,"Action,Adventure,Drama",US,en,en,92000000,494471524,6.4,177628,6.4,2203,18.688,"An unprecedented series of violent tornadoes is sweeping across Oklahoma. Tornado chasers, headed by Dr. Jo Harding, attempt to release a groundbreaking device that will allow them to track them and create a more advanced warning system. They are joined by Jo's soon to be ex-husband Bill, a former tornado chaser himself, and his girlfriend Melissa.",The Dark Side of Nature
tt0052618,665,Ben-Hur,Ben-Hur,1959-12-26,222,"History,Adventure,Drama",US,en,en,15000000,164000000,8.1,220396,7.8,1740,37.089,"Judah Ben-Hur, a Jew in ancient Judea, is battling the Roman empire at the time of Christ. His actions send him and his family into slavery, but an inspirational encounter with Jesus changes everything. He finally meets his rival in a justly famous chariot race and rescues his suffering family.",The entertainment experience of a lifetime.
tt0140888,666,Central Station,Central do Brasil,1998-11-20,113,Drama,BR,pt,pt,2900000,5596708,8.0,36614,8.2,541,8.51,"An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",He was looking for the father he never knew. She was looking for a second chance.
tt0062512,667,You Only Live Twice,You Only Live Twice,1967-06-13,117,"Action,Thriller,Adventure",GB,en,"en,ja,ru",9500000,111584787,6.9,99569,6.6,1364,25.773,A mysterious spacecraft captures Russian and American space capsules and brings the two superpowers to the brink of war. James Bond investigates the case in Japan and comes face to face with his archenemy Blofeld.,You Only Live Twice... and Twice is the only way to live!
tt0064757,668,On Her Majesty's Secret Service,On Her Majesty's Secret Service,1969-12-12,142,"Adventure,Action,Thriller",GB,en,"en,de",6500000,81974493,6.7,82020,6.6,1177,16.594,"James Bond tracks his archnemesis, Ernst Blofeld, to a mountaintop retreat where he is training an army of beautiful, lethal women. Along the way, Bond falls for Italian contessa Tracy Draco, and marries her in order to get closer to Blofeld.",Far up! Far out! Far more! James Bond 007 is back!
tt0364569,670,Oldboy,올드보이,2003-11-21,120,"Drama,Thriller,Mystery,Action",KR,ko,ko,3000000,14980005,8.4,518735,8.3,5630,22.212,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.","15 years of imprisonment, five days of vengeance"
tt0241527,671,Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone,2001-11-16,152,"Adventure,Fantasy","GB,US",en,en,125000000,976475550,7.6,662977,7.9,19891,149.628,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",Let the Magic Begin.
tt0295297,672,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,2002-11-13,161,"Adventure,Fantasy","GB,US",en,en,100000000,876688482,7.4,558156,7.7,16157,139.165,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",Hogwarts is back in session.
tt0304141,673,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,2004-05-31,141,"Adventure,Fantasy","GB,US",en,en,130000000,789804554,7.9,555889,8.0,15880,130.257,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",Something wicked this way comes.
tt0330373,674,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,2005-11-16,157,"Adventure,Fantasy,Family","GB,US",en,"en,fr",150000000,895921036,7.7,551949,7.8,15253,111.529,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools — the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named. In this fourth film adaptation of J.K. Rowling's Harry Potter series, everything changes as Harry, Ron and Hermione leave childhood forever and take on challenges greater than anything they could have imagined.",Dark And Difficult Times Lie Ahead.
tt0373889,675,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,2007-06-28,138,"Adventure,Fantasy,Mystery","GB,US",en,en,150000000,938212738,7.5,514387,7.7,14572,95.221,"The rebellion begins! Lord Voldemort has returned, but the Ministry of Magic is doing everything it can to keep the wizarding world from knowing the truth – including appointing Ministry official Dolores Umbridge as the new Defence Against the Dark Arts professor at Hogwarts. When Umbridge refuses to teach practical defensive magic, Ron and Hermione convince Harry to secretly train a select group of students for the wizarding war that lies ahead. A terrifying showdown between good and evil awaits in this enthralling film version of the fifth novel in J.K. Rowling’s Harry Potter series. Prepare for battle!",Evil Must Be Confronted.
tt0213149,676,Pearl Harbor,Pearl Harbor,2001-05-21,183,"History,Romance,War,Drama",US,en,"fr,en,ja",140000000,449220945,6.2,312457,6.9,4666,37.388,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",It takes a moment to change history. It takes love to change lives.
tt0039689,678,Out of the Past,Out of the Past,1947-11-25,97,"Crime,Drama,Romance,Thriller",US,en,en,0,0,8.0,33052,7.7,319,10.939,"Jeff Bailey seems to be a mundane gas station owner in remote Bridgeport, CA. He is dating local girl Ann Miller and lives a quiet life. But Jeff has a secret past, and when a mysterious stranger arrives in town, Jeff is forced to return to the dark world he had tried to escape.",A MAN - Trying to run away from his past... A WOMAN - Trying to escape her future...
tt0090605,679,Aliens,Aliens,1986-07-18,137,"Action,Thriller,Science Fiction","US,GB",en,en,18500000,183316455,8.3,655504,7.9,6752,32.913,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story—all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",This Time It's War
tt0110912,680,Pulp Fiction,Pulp Fiction,1994-09-10,154,"Thriller,Crime",US,en,"en,es,fr",8000000,214179088,8.9,1837091,8.5,20792,46.662,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",Just because you are a character doesn't mean you have character.
tt0066995,681,Diamonds Are Forever,Diamonds Are Forever,1971-12-13,120,"Adventure,Action,Thriller","GB,US",en,"en,de",7200000,116019547,6.6,97115,6.4,1338,15.446,Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who's guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.,The man who made 007 a household number.
tt0071807,682,The Man with the Golden Gun,The Man with the Golden Gun,1974-12-01,125,"Adventure,Action,Thriller","GB,US",en,"th,cn,en",7000000,97572000,6.8,96525,6.4,1303,14.811,"Cool government operative James Bond searches for a stolen invention that can turn the sun's heat into a destructive weapon. He soon crosses paths with the menacing Francisco Scaramanga, a hit man so skilled he has a seven-figure working fee. Bond then joins forces with the swimsuit-clad Mary Goodnight, and together they track Scaramanga to a tropical isle hideout where the killer-for-hire lures the slick spy into a deadly maze for a final duel.",The man with the golden gun is ready to assassinate James Bond.
tt0118884,686,Contact,Contact,1997-07-11,150,"Drama,Science Fiction,Mystery",US,en,en,90000000,171120329,7.4,255603,7.4,3065,22.36,"Contact is a science fiction film about an encounter with alien intelligence. Based on the novel by Carl Sagan the film starred Jodie Foster as the one chosen scientist who must make some difficult decisions between her beliefs, the truth, and reality.","If it's just us, it seems like an awful waste of space."
tt0112818,687,Dead Man Walking,Dead Man Walking,1995-12-29,122,Drama,"US,GB",en,en,11000000,39363635,7.5,88853,7.4,914,12.314,"A justice drama based on a true story about a man on death row who, in his last days, forms a strong relationship with a nun who teaches him forgiveness and gives him spirituality, as she accompanies him to his execution.",
tt0112579,688,The Bridges of Madison County,The Bridges of Madison County,1995-05-28,135,"Drama,Romance",US,en,en,24000000,182016617,7.6,73635,7.7,1363,19.179,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...
tt0076752,691,The Spy Who Loved Me,The Spy Who Loved Me,1977-07-07,125,"Adventure,Action,Thriller","GB,US",en,"en,it,ar",14000000,185438673,7.1,99342,6.8,1241,16.501,Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.,It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.
tt0290002,693,Meet the Fockers,Meet the Fockers,2004-12-22,115,"Comedy,Romance",US,en,en,80000000,516642939,6.3,253787,6.2,3563,18.154,"Hard-to-crack ex-CIA man, Jack Byrnes and his wife, Dina head for the warmer climes of Florida to meet son-in-law-to-be, Greg Focker's parents. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",Misery loves family.
tt0081505,694,The Shining,The Shining,1980-05-23,144,"Horror,Thriller","US,GB",en,en,19000000,44781695,8.4,904004,8.2,12645,46.499,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.","He came as the caretaker, but this hotel had its own guardians - who'd been there a long time"
tt0108122,695,Short Cuts,Short Cuts,1993-09-05,187,"Comedy,Drama",US,en,en,0,6110979,7.7,42404,7.2,350,10.582,"Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.",Short Cuts raises the roof on America.
tt0079522,696,Manhattan,Manhattan,1979-04-25,96,"Comedy,Drama,Romance",US,en,en,0,39946780,7.9,131877,7.8,1689,13.809,Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,
tt0079574,698,Moonraker,Moonraker,1979-06-26,126,"Action,Adventure,Thriller,Science Fiction","FR,GB,US",en,"en,it",34000000,210308099,6.3,91880,6.1,1270,17.689,"After Drax Industries' Moonraker space shuttle is hijacked, secret agent James Bond is assigned to investigate, traveling to California to meet the company's owner, the mysterious Hugo Drax. With the help of scientist Dr. Holly Goodhead, Bond soon uncovers Drax's nefarious plans for humanity, all the while fending off an old nemesis, Jaws, and venturing to Venice, Rio, the Amazon...and outer space.","Where all the other Bonds end, this one begins!"
tt0082398,699,For Your Eyes Only,For Your Eyes Only,1981-06-23,127,"Adventure,Action,Thriller","GB,US",en,"el,en,it",28000000,195312802,6.7,92868,6.5,1181,17.075,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,"No one comes close to James Bond, 007."
