Fakultät	Veranstaltungstitel	Bisonlink	Veranstaltungsart	SWS	Sprache	Tag	Personen
Fakultät Kunst und Gestaltung	Collect and be free_project	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53759&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	16	deutsch oder englisch (gemeinsame Festlegung)	Di.	Fakultät Kunst und Gestaltung,Wolfgang Kissel :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Ana Vallejo Cuartas
Zentrale Veranstaltungen der Universität	Colored glaze for architectural ceramics	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53766&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul/Fachkurs	missing	englisch	missing	<img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N. :3 S: Gewährleistungsbereich,Kristiina Oelsner
Fakultät Kunst und Gestaltung	Critical XR Lab	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53877&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	deutsch und englisch (zweisprachig)	Do.	Fakultät Kunst und Gestaltung,Jörg Brinkmann :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Kunst und Gestaltung	Curating 101	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53981&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	4	deutsch	Do.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Katharina Wendler
Fakultät Kunst und Gestaltung	Curating an Artist-in-Residence Program - Das Schiesslhaus AiR	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54171&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	deutsch und englisch (zweisprachig)	missing	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: <img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N.
Lehrveranstaltungen der Bauhaus.Module	Das Bauhaus, Weimar und der ganze Rest - Zur Geschichte der Weimarer Hochschule zwischen 1860 und 1996 (BA)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53905&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Fr.	Fakultät Architektur und Urbanistik,Hans-Rudolf Meier :3 S: Gewährleistungsbereich,Ronny Schüler
Lehrveranstaltungen der Bauhaus.Module	Das Bauhaus, Weimar und der ganze Rest - Zur Geschichte der Weimarer Hochschule zwischen 1860 und 1996 (MA)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53899&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Fr.	Fakultät Architektur und Urbanistik,Hans-Rudolf Meier :3 S: Gewährleistungsbereich,Ronny Schüler
Fakultät Kunst und Gestaltung	Das Wesen Stadt – Identität, Architektur und Stadtempfinden (Fachdidaktikmodul 3)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54191&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	missing	deutsch	Fr.	Fakultät Architektur und Urbanistik,Yvonne Graefe :3 S: Fakultät Kunst und Gestaltung,Cornelia Ehmayer-Rosinak :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Medien	Datenökologien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53601&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	missing	Fr.	Fakultät Medien,Moritz Hiller
Zentrale Veranstaltungen der Universität	Deep Dive Design Thinking	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53852&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul/Fachkurs	missing	englisch	missing	Gewährleistungsbereich,Kristiina Oelsner :3 S: <img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N.
Fakultät Architektur und Urbanistik	Delegationsbesuch Wissenschaftsattaché der französischen Botschaft	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54090&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sitzung	missing	missing	Fr.	Gewährleistungsbereich,Eva Léchelle
Fakultät Kunst und Gestaltung	Der Himmel im Boden - Pflanzen als "Vermittler" im Fall von Bitterfeld-Wolfen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54045&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	2	deutsch und englisch (zweisprachig)	Di.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: <img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N. :3 S: Fakultät Kunst und Gestaltung,Alexandra Toland
Fakultät Bauingenieurwesen	Design and Interpretation of Experiments	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53972&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	missing	missing
Zentrale Veranstaltungen der Universität	Design Basics: Principles and Elements in the Bauhaus Context	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52946&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul/Fachkurs	missing	englisch	missing	<img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N.
Fakultät Kunst und Gestaltung	Design für nachhaltiges Verhalten	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54136&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	2	deutsch	Do.	Fakultät Kunst und Gestaltung,Johannes Lang :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Kunst und Gestaltung	Die documenta 1 bis fifteen deinstitutionalisieren	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53912&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	missing	deutsch	Sa.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Birte Kleine-Benne
Fakultät Medien	Die Konsumtheorie von Jean Baudrillard	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53734&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	deutsch	Fr.	Fakultät Medien,Matthias Maier
Fakultät Medien	Die Ökonomie des Einzigartigen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53733&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Fr.	Fakultät Medien,Matthias Maier
Fakultät Medien	Die Plattformisierung der Medien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53731&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	deutsch	Mi.	Fakultät Medien,Christopher Buschow
Fakultät Bauingenieurwesen	Dienstberatung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52753&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Ausstellung	missing	deutsch	Fr.	Fakultät Bauingenieurwesen,Andrea Osburg
Fakultät Architektur und Urbanistik	Different Worlds	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53866&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	2	englisch	missing	<img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>, N.N. :3 S: <img alt=BISON-Portal border=0 high=68 src=/QIS/images/bison.jpg width=150/>,keine öffentliche Person
Fakultät Kunst und Gestaltung	Direction of view - Decolonizing Photography	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53750&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	englisch	Fr.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Gewährleistungsbereich,Margarita Valdivieso Beltran
missing	Disputation Herr Parchefeld	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53851&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Mi.	missing
Fakultät Architektur und Urbanistik	Disputation Mirhan Damir	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53961&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Präsentation	missing	missing	missing	missing
Fakultät Kunst und Gestaltung	"        Do it, it's your Turn; Agency, Gamification and Participation - Einzelansicht        "	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53868&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	4	deutsch und englisch (zweisprachig)	Di.	Fakultät Kunst und Gestaltung,Pablo Silva Saray :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Architektur und Urbanistik	Doctoral Colloquium - Computational Architecture & Urbanism	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53839&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	missing	missing	Di.	Fakultät Architektur und Urbanistik,Reinhard König :3 S: Fakultät Architektur und Urbanistik,Sven Schneider
Fakultät Architektur und Urbanistik	Doktorandenkolloquium Professur Stadtplanung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52820&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Kolloquium	2	deutsch	Fr.	Fakultät Architektur und Urbanistik,Lisa Vollmer
Fakultät Kunst und Gestaltung	Doku Kino	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53870&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	2	deutsch und englisch (zweisprachig)	Do.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Jakob Hüfner :3 S: Fakultät Kunst und Gestaltung,Nicola Hens
Fakultät Kunst und Gestaltung	Dokumentarische Medien - Dokumentarische Strategien	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52065&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	4	deutsch	Mo.	Fakultät Kunst und Gestaltung,Alexander Schwinghammer :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Medien	Dukenet MarkStrat Marketing Simulation	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54001&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	englisch	missing	Fakultät Medien,Timo Janson
Fakultät Medien	Eine Einstellung zur Arbeit	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54152&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	missing	Fakultät Medien,Jelena Jeremejewa
Fakultät Kunst und Gestaltung	Einführung in die Musikinformatik II	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53780&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	deutsch und englisch (zweisprachig)	Mo.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: missing,Eric Busch
Fakultät Medien	Einführung in die Situationsanalyse	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53587&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	missing	Di.	Fakultät Medien,Ekkehard Coenen
missing	elBau	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53886&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sonstige Veranstaltung	missing	missing	Sa.	missing
Fakultät Kunst und Gestaltung	Elektroakustische Musik II	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53778&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	deutsch und englisch (zweisprachig)	Mi.	Fakultät Kunst und Gestaltung,Robert Rehnig :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Kunst und Gestaltung	Elektroakustisches Instrumentarium - Paradigmen zur Klanggenese	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53689&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Werk-/Fachmodul	4	deutsch und englisch (zweisprachig)	Mo.	Fakultät Kunst und Gestaltung,keine öffentliche Person
Lehrveranstaltungen der Bauhaus.Module	Entrepreneurship & Innovation: Future Campus Challenge!	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53737&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	4	deutsch	Di.	Fakultätsübergreifende Einrichtungen,Charlene Wündsch :3 S: Fakultät Medien,Josephine Zorn
Fakultät Kunst und Gestaltung	Epicentres of Practice-based Design Research	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=54098&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Graduiertenseminar	1	deutsch/englisch	Fr.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Jan Willmann
Fakultät Architektur und Urbanistik	Erweitertes Präsidium	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52189&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Sitzung	missing	missing	Mi.	Gewährleistungsbereich,Anke Rexhausen
Fakultät Medien	Everyday AI	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53596&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Seminar	2	missing	Mo.	Fakultät Medien,Sabine Wirth
Fakultät Kunst und Gestaltung	Examenskolloquium	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53923&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Wissenschaftliches Modul	2	englisch	Do.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Andrea Dreyer
Fakultät Bauingenieurwesen	Felsmechanik - Felsbau - Tunnelbau	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52951&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Mo.	Fakultät Bauingenieurwesen,Gunther Aselmeyer
Fakultät Bauingenieurwesen	Projekt "Planung von Anlagen der Infrastruktur"	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53133&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	3	deutsch	Do.	Fakultät Bauingenieurwesen,Philipp Viehweger :3 S: Fakultät Bauingenieurwesen,Gregor Biastoch :3 S: Fakultät Bauingenieurwesen,Ralf Englert
Fakultät Bauingenieurwesen	Fundamentals of Microscopic Traffic Simulation	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52901&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	2	englisch	Di.	Fakultät Bauingenieurwesen,Uwe Plank-Wiedenbeck :3 S: Fakultät Bauingenieurwesen,Marco Fedior :3 S: Fakultät Bauingenieurwesen,Jürgen Beyer :3 S: Fakultät Bauingenieurwesen,Karsten McFarland :3 S: Fakultät Bauingenieurwesen,Julius Uhlmann
Fakultät Bauingenieurwesen	Software-based Simulation of Traffic and Emissions	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52983&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Übung	2	englisch	Do.	Fakultät Bauingenieurwesen,Julius Uhlmann :3 S: Fakultät Bauingenieurwesen,Marco Fedior :3 S: Fakultät Bauingenieurwesen,Uwe Plank-Wiedenbeck
Fakultät Bauingenieurwesen	CREM/ PREM	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52943&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Blockveranstaltung	2	deutsch	Fr.	Fakultät Bauingenieurwesen,Thorsten Beckers :3 S: Fakultät Bauingenieurwesen,Thomas Vogl :3 S: Fakultät Bauingenieurwesen,Birgit Bode
Fakultät Bauingenieurwesen	Energiewirtschaft	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53118&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Di.	Fakultät Bauingenieurwesen,Mark Jentsch
Fakultät Bauingenieurwesen	Prüfung: Mathematik I - Lineare Algebra/Grundlagen der Analysis	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52786&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Mo.	Fakultät Bauingenieurwesen,Sebastian Bock
Fakultät Bauingenieurwesen	Prüfung: Mathematik II - Analysis/gewöhnliche Differentialgleichungen	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52787&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Mi.	Fakultät Bauingenieurwesen,Sebastian Bock
Fakultät Bauingenieurwesen	Prüfung: Mathematik III - Stochastik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52835&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Fr.	Fakultät Bauingenieurwesen,Reinhard Illge
Fakultät Medien	Statistics	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52981&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	englisch	Do.	Fakultät Bauingenieurwesen,Björn Rüffer
Fakultät Bauingenieurwesen	Prüfung: Mathematik/Statistik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53180&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	deutsch	Mo.	Fakultät Bauingenieurwesen,Reinhard Illge
Fakultät Medien	Advanced modelling - calculation/CAE (L + E)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52875&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	englisch	Di.	Fakultät Bauingenieurwesen,Björn Rüffer :3 S: Fakultät Bauingenieurwesen,Anastasiia Legatiuk
Fakultät Bauingenieurwesen	Prüfung: Naturwissenschaftliche Grundlagen II - Bauphysik bzw. Physik/Bauphysik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52856&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Fr.	Fakultät Bauingenieurwesen,Conrad Völker
Fakultät Bauingenieurwesen	Physik/Bauphysik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53041&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	deutsch	Do.	Fakultät Bauingenieurwesen,Conrad Völker
Fakultät Bauingenieurwesen	Energetische Gebäudeplanung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53027&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Di.	Fakultät Bauingenieurwesen,Conrad Völker
Fakultät Medien	Advanced Building Information Modelling	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52989&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	englisch	Do.	Fakultät Bauingenieurwesen,Christian Koch :3 S: Fakultät Bauingenieurwesen,Judith Krischler :3 S: Fakultät Bauingenieurwesen,Mohamed Alabassy
Fakultät Medien	Simulation Methods in Engineering	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52990&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Vorlesung	4	englisch	Fr.	Fakultät Bauingenieurwesen,Christian Koch :3 S: Fakultät Bauingenieurwesen,Mathias Artus
Fakultät Bauingenieurwesen	Digitale Methoden im Management	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52882&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	4	deutsch	Do.	Fakultät Bauingenieurwesen,Christian Koch
Fakultät Kunst und Gestaltung	HOME SWEET WORK	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53151&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	Di.	missing,Katrin Krupka :3 S: Fakultät Kunst und Gestaltung,Susann Paduch :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Kunst und Gestaltung	Follow Up - Post Pro	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52832&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Fachmodul	6	deutsch/englisch	Fr.	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Jakob Hüfner
Fakultät Kunst und Gestaltung	Atelierprojekt Radierung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53086&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	18	deutsch	missing	Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Peter Heckwolf
Fakultät Kunst und Gestaltung	Freies Projekt - Bewegtbild	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53358&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	missing	Fakultät Kunst und Gestaltung,Jörn Hintzer :3 S: Fakultät Kunst und Gestaltung,Jakob Hüfner :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person :3 S: Fakultät Kunst und Gestaltung,Julius Winckler
Fakultät Kunst und Gestaltung	Freies Projekt - Grafikdesign	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52828&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	missing	Fakultät Kunst und Gestaltung,Markus Weisbeck :3 S: Fakultät Kunst und Gestaltung,Adrian Palko :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Kunst und Gestaltung	Freies Projekt - Bewegtbild - Master	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53221&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	missing	Fakultät Kunst und Gestaltung,Jörn Hintzer :3 S: Fakultät Kunst und Gestaltung,Jakob Hüfner :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Kunst und Gestaltung	Freies Projekt - Grafikdesign - Master	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53356&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	18	deutsch	missing	Fakultät Kunst und Gestaltung,Markus Weisbeck :3 S: Fakultät Kunst und Gestaltung,Adrian Palko :3 S: Fakultät Kunst und Gestaltung,keine öffentliche Person
Fakultät Kunst und Gestaltung	Indiegame Development Lab II	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53995&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projektmodul	16	deutsch/englisch	Mi.	Fakultät Kunst und Gestaltung,Wolfgang Kissel :3 S: Fakultät Medien,Charles Wüthrich :3 S: Fakultät Medien,Gianluca Pandolfo :3 S: Fakultät Medien,keine öffentliche Person
Fakultät Bauingenieurwesen	Prüfung: Statik I - Modellbildung und statische Berechnung	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52801&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Mo.	Fakultät Bauingenieurwesen,Carsten Könke
Fakultät Bauingenieurwesen	Prüfung: Statik II - Strukturmechanik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52802&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Mi.	Fakultät Bauingenieurwesen,Carsten Könke
Fakultät Bauingenieurwesen	Prüfung: Mechanik I - Technische Mechanik	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52788&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Mo.	Fakultät Bauingenieurwesen,Volkmar Zabel
Fakultät Medien	Experimental structural dynamics and Structural monitoring (P)	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53134&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Projekt	4	englisch	Di.	Fakultät Bauingenieurwesen,Volkmar Zabel
Fakultät Bauingenieurwesen	Modelle im Entwicklungsprozess	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53313&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	missing	deutsch	Fr.	Fakultät Bauingenieurwesen,Christian Guist :3 S: Fakultät Bauingenieurwesen,Carsten Könke
Fakultät Bauingenieurwesen	Türme, Maste, Schornsteine	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=53054&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Integrierte Vorlesung	2	missing	Mo.	Fakultät Bauingenieurwesen,Volkmar Zabel :3 S: Fakultät Bauingenieurwesen,Frank Wolf
Fakultät Bauingenieurwesen	Prüfung: Mechanik II - Festigkeitslehre	https://www.uni-weimar.de/qisserver/rds?state=verpublish&status=init&vmfile=no&publishid=52784&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung	Prüfung	missing	missing	Di.	Fakultät Bauingenieurwesen,Timon Rabczuk
